49.126.231.234 - - [27/Jul/2020:17:06:25 +0000] "GET /static/admin/js/urlify.js HTTP/1.1" 404 1074 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:25 +0000] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 404 1083 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:25 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 404 1077 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:25 +0000] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 1087 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:26 +0000] "GET /static/admin/js/actions.js HTTP/1.1" 404 1075 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:26 +0000] "GET /static/admin/js/urlify.js HTTP/1.1" 404 1074 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:26 +0000] "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 1078 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:26 +0000] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 404 1083 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:27 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 404 1077 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:31 +0000] "GET /admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/ HTTP/1.1" 200 2159 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
